"Time","request","limit","usage"
1724516130000,0.15,0.25,0.000489386460029346
1724516160000,0.15,0.25,0.00041511242128129986
1724516190000,0.15,0.25,0.0006238093532474687
1724516220000,0.15,0.25,0.0011709784964585032
1724516250000,0.15,0.25,0.0014327983797415105
1724516280000,0.15,0.25,0.0004063090198334215
1724516310000,0.15,0.25,0.0005907029571722844
1724516340000,0.15,0.25,0.0005812965673429089
1724516370000,0.15,0.25,0.0004638149074219986
1724516400000,0.15,0.25,0.000508771937984949
1724516430000,0.15,0.25,0.0005951780263359335
1724516460000,0.15,0.25,0.0005811355669619576
1724516490000,0.15,0.25,0.00041451491793507934
1724516520000,0.15,0.25,0.00040951300393760764
1724516550000,0.15,0.25,0.00045797243804316816
1724516580000,0.15,0.25,0.0005407705183680176
1724516610000,0.15,0.25,0.0004357402952029078
1724516640000,0.15,0.25,0.00042246290947964776
1724516670000,0.15,0.25,0.0005156279715127131
1724516700000,0.15,0.25,0.0003465495518425895
1724516730000,0.15,0.25,0.0004404345931907543
1724516760000,0.15,0.25,0.00045463300256165886
1724516790000,0.15,0.25,0.0005889820446241573
1724516820000,0.15,0.25,0.0005514617254190989
1724516850000,0.15,0.25,0.00044174225092628877
1724516880000,0.15,0.25,0.00043201677144708386
1724516910000,0.15,0.25,0.0005157021017851951
1724516940000,0.15,0.25,0.0005422605131696349
1724516970000,0.15,0.25,0.0004158060651681164
1724517000000,0.15,0.25,0.00041058824531882854
1724517030000,0.15,0.25,0.00046343470918803895
1724517060000,0.15,0.25,0.00043417045093643516
1724517090000,0.15,0.25,0.0004359345353364009
1724517120000,0.15,0.25,0.0004541520096257908
1724517150000,0.15,0.25,0.0005479413636470278
1724517180000,0.15,0.25,0.0005178644168000138
1724517210000,0.15,0.25,0.00044048264813589577
1724517240000,0.15,0.25,0.0004372330611746668
1724517270000,0.15,0.25,0.0005500388190269711
1724517300000,0.15,0.25,0.0005074526342901947
1724517330000,0.15,0.25,0.0004175394269870129
1724517360000,0.15,0.25,0.00041531178587866414
1724517390000,0.15,0.25,0.00037583817499964317
1724517420000,0.15,0.25,0.0004166951158940501
1724517450000,0.15,0.25,0.0004328122864996944
1724517480000,0.15,0.25,0.000440091788040625
1724517510000,0.15,0.25,0.0005351096641178455
1724517540000,0.15,0.25,0.0004963268425290001
1724517570000,0.15,0.25,0.0004354556118160386
1724517600000,0.15,0.25,0.0004324430903555181
1724517630000,0.15,0.25,0.0005000964809154432
1724517660000,0.15,0.25,0.0005054202091411005
1724517690000,0.15,0.25,0.0004160837324137136
1724517720000,0.15,0.25,0.0004268827758242679
1724517750000,0.15,0.25,0.0005081076970629551
1724517780000,0.15,0.25,0.0005348240057847835
1724517810000,0.15,0.25,0.0004386681844562426
1724517840000,0.15,0.25,0.00041124139356554665
1724517870000,0.15,0.25,0.0004959833849284904
1724517900000,0.15,0.25,0.0005417110891047649
1724517930000,0.15,0.25,0.00043055788983258135
1724517960000,0.15,0.25,0.000442906897060964
1724517990000,0.15,0.25,0.0005161534416941168
1724518020000,0.15,0.25,0.0005064789473679118
1724518050000,0.15,0.25,0.0004227968493833722
1724518080000,0.15,0.25,0.0004150759355871651
1724518110000,0.15,0.25,0.00048671354725453417
1724518140000,0.15,0.25,0.00047310675436410476
1724518170000,0.15,0.25,0.00042703545775622326
1724518200000,0.15,0.25,0.00041941852524036993
1724518230000,0.15,0.25,0.00043554417876952127
1724518260000,0.15,0.25,0.0004931065697088643
1724518290000,0.15,0.25,0.0004376138268879076
1724518320000,0.15,0.25,0.00041408999305107635
1724518350000,0.15,0.25,0.0004911393452944453
1724518380000,0.15,0.25,0.0005222324989041187
1724518410000,0.15,0.25,0.00043234036431452004
1724518440000,0.15,0.25,0.0004355037922367375
1724518470000,0.15,0.25,0.00051394700592311
1724518500000,0.15,0.25,0.0005405490972866671
1724518530000,0.15,0.25,0.0003770063455964025
1724518560000,0.15,0.25,0.00044085873527166866
1724518590000,0.15,0.25,0.0005638979346462811
1724518620000,0.15,0.25,0.00043146545055872864
1724518650000,0.15,0.25,0.00043981802832921665
1724518680000,0.15,0.25,0.00046240589990523165
1724518710000,0.15,0.25,0.00044472606057339905
1724518740000,0.15,0.25,0.00046289554697937445
1724518770000,0.15,0.25,0.0004984630553144506
1724518800000,0.15,0.25,0.00054343613100344
1724518830000,0.15,0.25,0.000629758481462865
1724518860000,0.15,0.25,0.000925841346842561
1724518890000,0.15,0.25,0.0008881092429688371
1724518920000,0.15,0.25,0.0005219601982761764
1724518950000,0.15,0.25,0.0005977559434826477
1724518980000,0.15,0.25,0.0005763418726632889
1724519010000,0.15,0.25,0.0005019669528558552
1724519040000,0.15,0.25,0.0005121277060110367
1724519070000,0.15,0.25,0.0006078953278831947
1724519100000,0.15,0.25,0.0006370526153843387
1724519130000,0.15,0.25,0.0005382803141541835
1724519160000,0.15,0.25,0.0005180120130513615
1724519190000,0.15,0.25,0.000636169531434145
1724519220000,0.15,0.25,0.0005423083524444879
1724519250000,0.15,0.25,0.0007291078414591118
1724519280000,0.15,0.25,0.0007685838411897376
1724519310000,0.15,0.25,0.0006058992637442009
1724519340000,0.15,0.25,0.0005508780524801598
1724519370000,0.15,0.25,0.0005178774265222196
1724519400000,0.15,0.25,0.0005583472481273828
1724519430000,0.15,0.25,0.0006548606437135673
1724519460000,0.15,0.25,0.0005783017872566667
1724519490000,0.15,0.25,0.0004918704240265922
1724519520000,0.15,0.25,0.0004891386151624341
1724519550000,0.15,0.25,0.0005846232384059998
1724519580000,0.15,0.25,0.000426779910974281
1724519610000,0.15,0.25,0.0005080495112382724
1724519640000,0.15,0.25,0.0005037795850965349
1724519670000,0.15,0.25,0.0005254909073037927
1724519700000,0.15,0.25,0.0005678894954637969
1724519730000,0.15,0.25,0.0005468700546620911
1724519760000,0.15,0.25,0.0004832969730530751
1724519790000,0.15,0.25,0.0006130381975864413
1724519820000,0.15,0.25,0.0006593762309485433
1724519850000,0.15,0.25,0.0011627054969799945
1724519880000,0.15,0.25,0.0009378893399364149
1724519910000,0.15,0.25,0.0004787644160860844
1724519940000,0.15,0.25,0.0004920446887528557
1724519970000,0.15,0.25,0.0003964803824349488
1724520000000,0.15,0.25,0.000416534646972136
1724520030000,0.15,0.25,0.0006300446526028356
1724520060000,0.15,0.25,0.0005690275852559229
1724520090000,0.15,0.25,0.00036489143563273046
1724520120000,0.15,0.25,0.0008543994457645671
1724520150000,0.15,0.25,0.0009464567253502164
1724520180000,0.15,0.25,0.0005529903224940931
1724520210000,0.15,0.25,0.00030383575709091163
1724520240000,0.15,0.25,0.00038998814606642113
1724520270000,0.15,0.25,0.00040649093853418024
1724520300000,0.15,0.25,0.0005905923660065501
1724520330000,0.15,0.25,0.00043180774827578273
1724520360000,0.15,0.25,0.0004357627898310361
1724520390000,0.15,0.25,0.0005153982086054672
1724520420000,0.15,0.25,0.0004988755500993374
1724520450000,0.15,0.25,0.00040748881808450635
1724520480000,0.15,0.25,0.0003829279614441093
1724520510000,0.15,0.25,0.0003773840140909066
1724520540000,0.15,0.25,0.00043496386090448693
1724520570000,0.15,0.25,0.00036416045087403503
1724520600000,0.15,0.25,0.00036753873368527274
1724520630000,0.15,0.25,0.00045672299276502227
1724520660000,0.15,0.25,0.0004959013305867434
1724520690000,0.15,0.25,0.0004179964865274479
1724520720000,0.15,0.25,0.0003737460194000603
1724520750000,0.15,0.25,0.0005636874687985259
1724520780000,0.15,0.25,0.0006590224766133545
1724520810000,0.15,0.25,0.0004295423175515534
1724520840000,0.15,0.25,0.0004256697050940967
1724520870000,0.15,0.25,0.0004801407945183566
1724520900000,0.15,0.25,0.0004867980806219784
1724520930000,0.15,0.25,0.0004243583256348067
1724520960000,0.15,0.25,0.0003827242402489347
1724520990000,0.15,0.25,0.0003626674942984234
1724521020000,0.15,0.25,0.00043465309921358013
1724521050000,0.15,0.25,0.00039139325668785557
1724521080000,0.15,0.25,0.0003841248464251024
1724521110000,0.15,0.25,0.00046377279506136233
1724521140000,0.15,0.25,0.00045445870137006124
1724521170000,0.15,0.25,0.00036711371404603055
1724521200000,0.15,0.25,0.0003799583669432785
1724521230000,0.15,0.25,0.00042787427907139746
1724521260000,0.15,0.25,0.0004255899995871463
1724521290000,0.15,0.25,0.00036368105110402447
1724521320000,0.15,0.25,0.00034553464959925144
1724521350000,0.15,0.25,0.0005053492870707061
1724521380000,0.15,0.25,0.00043965528745472767
1724521410000,0.15,0.25,0.0003612438421248195
1724521440000,0.15,0.25,0.0003311253879583455
1724521470000,0.15,0.25,0.00042844945045580007
1724521500000,0.15,0.25,0.0004372326006197947
1724521530000,0.15,0.25,0.000366661660151015
1724521560000,0.15,0.25,0.00037247796714624115
1724521590000,0.15,0.25,0.0003990010084102056
1724521620000,0.15,0.25,0.0003130652356410234
1724521650000,0.15,0.25,0.00037673048790628913
1724521680000,0.15,0.25,0.0003906928673482259
1724521710000,0.15,0.25,0.0004395093179844451
1724521740000,0.15,0.25,0.00043740205541442623
1724521770000,0.15,0.25,0.0003563030960182462
1724521800000,0.15,0.25,0.00035831829676681457
1724521830000,0.15,0.25,0.0004932622534517041
1724521860000,0.15,0.25,0.0004744246315035947
1724521890000,0.15,0.25,0.00031895367345612444
1724521920000,0.15,0.25,0.0003961997467318485
1724521950000,0.15,0.25,0.00046403249226150014
1724521980000,0.15,0.25,0.00042732299638039095
1724522010000,0.15,0.25,0.0003981393656254799
1724522040000,0.15,0.25,0.00037051882489050477
1724522070000,0.15,0.25,0.0004367059405095088
1724522100000,0.15,0.25,0.00044682600555824353
1724522130000,0.15,0.25,0.0003878800264275933
1724522160000,0.15,0.25,0.00034101082691151245
1724522190000,0.15,0.25,0.00038151284824647217
1724522220000,0.15,0.25,0.00046057748509245025
1724522250000,0.15,0.25,0.00038874408654939325
1724522280000,0.15,0.25,0.00038668168033442345
1724522310000,0.15,0.25,0.00031063317942347287
1724522340000,0.15,0.25,0.0004546617217541361
1724522370000,0.15,0.25,0.0003599542616841029
1724522400000,0.15,0.25,0.0003489229684053777
1724522430000,0.15,0.25,0.000497992226949169
1724522460000,0.15,0.25,0.0004460496628816136
1724522490000,0.15,0.25,0.0004014845734476415
1724522520000,0.15,0.25,0.000389231353396135
1724522550000,0.15,0.25,0.0003721492129964137
1724522580000,0.15,0.25,0.0004671564531846712
1724522610000,0.15,0.25,0.00036787926125565106
1724522640000,0.15,0.25,0.00040036619760320716
1724522670000,0.15,0.25,0.0004036262258429653
1724522700000,0.15,0.25,0.00046057014646869827
1724522730000,0.15,0.25,0.00040383123473697384
1724522760000,0.15,0.25,0.00041135073518673267
1724522790000,0.15,0.25,0.0005083122031797609
1724522820000,0.15,0.25,0.0004735283412163388
1724522850000,0.15,0.25,0.0003932722776117605
1724522880000,0.15,0.25,0.0004114663180155022
1724522910000,0.15,0.25,0.0004762936532991898
1724522940000,0.15,0.25,0.0004723081498983138
1724522970000,0.15,0.25,0.0004149921508106122
1724523000000,0.15,0.25,0.00039400140387798357
1724523030000,0.15,0.25,0.0004970467756496087
1724523060000,0.15,0.25,0.00045923295937929157
1724523090000,0.15,0.25,0.0003921684202590926
1724523120000,0.15,0.25,0.00041047033119265573
1724523150000,0.15,0.25,0.0005420161883744948
1724523180000,0.15,0.25,0.0004923036248523025
1724523210000,0.15,0.25,0.0003917616264966515
1724523240000,0.15,0.25,0.0003979585812665909
1724523270000,0.15,0.25,0.0004798965894421275
1724523300000,0.15,0.25,0.0004011475500000472
1724523330000,0.15,0.25,0.00040727167528093085
1724523360000,0.15,0.25,0.0003254090300945113
1724523390000,0.15,0.25,0.0004533557929332478
1724523420000,0.15,0.25,0.000488454176091852
1724523450000,0.15,0.25,0.00033784830373718994
1724523480000,0.15,0.25,0.0004052959507111107
1724523510000,0.15,0.25,0.0004687187155793123
1724523540000,0.15,0.25,0.00048029607681528223
1724523570000,0.15,0.25,0.0003560721298017408
1724523600000,0.15,0.25,0.00040194316685693217
1724523630000,0.15,0.25,0.0005070992889234559
1724523660000,0.15,0.25,0.0005161874463034381
1724523690000,0.15,0.25,0.00040785049767172
1724523720000,0.15,0.25,0.00040555256459827357
1724523750000,0.15,0.25,0.0004884060678040345
1724523780000,0.15,0.25,0.00047779864294075265
1724523810000,0.15,0.25,0.00039242502424444446
1724523840000,0.15,0.25,0.00041172067087589815
1724523870000,0.15,0.25,0.0004686549042779894
1724523900000,0.15,0.25,0.000465497324038912
1724523930000,0.15,0.25,0.0003814155953918066
1724523960000,0.15,0.25,0.00041933574828427076
1724523990000,0.15,0.25,0.0004821421688605136
1724524020000,0.15,0.25,0.00047880946952069
1724524050000,0.15,0.25,0.0004213258728083331
1724524080000,0.15,0.25,0.0004013534705699631
1724524110000,0.15,0.25,0.00048561126290520693
1724524140000,0.15,0.25,0.0004639316981644246
1724524170000,0.15,0.25,0.0003727903992181137
1724524200000,0.15,0.25,0.0003799055201697791
1724524230000,0.15,0.25,0.0004982592277950783
1724524260000,0.15,0.25,0.0004512541140628497
1724524290000,0.15,0.25,0.0004010632120001878
1724524320000,0.15,0.25,0.0004051632197142123
1724524350000,0.15,0.25,0.00037281163977779955
1724524380000,0.15,0.25,0.0004647963771806522
1724524410000,0.15,0.25,0.00040353800097751977
1724524440000,0.15,0.25,0.00040691742208080625
1724524470000,0.15,0.25,0.0004953908936673621
1724524500000,0.15,0.25,0.0005237068076184324
1724524530000,0.15,0.25,0.0003840398417791566
1724524560000,0.15,0.25,0.00038588989072597734
1724524590000,0.15,0.25,0.0004096887464649991
1724524620000,0.15,0.25,0.0004535326830104102
1724524650000,0.15,0.25,0.0003915109097835714
1724524680000,0.15,0.25,0.00037877755583439696
1724524710000,0.15,0.25,0.00046207538752912755
1724524740000,0.15,0.25,0.00045633823172431566
1724524770000,0.15,0.25,0.00039357104424456364
1724524800000,0.15,0.25,0.00037540852512856106
1724524830000,0.15,0.25,0.00044831689738520595
1724524860000,0.15,0.25,0.0003713800781158427
1724524890000,0.15,0.25,0.00038425688663741505
1724524920000,0.15,0.25,0.0003798027464800587
1724524950000,0.15,0.25,0.0004742449147656061
1724524980000,0.15,0.25,0.0005028447570271284
1724525010000,0.15,0.25,0.0003441645228828401
1724525040000,0.15,0.25,0.00039372590217616097
1724525070000,0.15,0.25,0.00046537150696278345
1724525100000,0.15,0.25,0.0004679080385156891
1724525130000,0.15,0.25,0.00036589390932335755
1724525160000,0.15,0.25,0.00035575589666001596
1724525190000,0.15,0.25,0.0003049337302099688
1724525220000,0.15,0.25,0.0004248016150705102
1724525250000,0.15,0.25,0.0003922291089564991
1724525280000,0.15,0.25,0.0003803001789775114
1724525310000,0.15,0.25,0.0004798080503526252
1724525340000,0.15,0.25,0.0005232557595518863
1724525370000,0.15,0.25,0.00035946001018846333
1724525400000,0.15,0.25,0.0003684446109255156
1724525430000,0.15,0.25,0.00045550511143322217
1724525460000,0.15,0.25,0.0004629712120333786
1724525490000,0.15,0.25,0.0003870063351083269
1724525520000,0.15,0.25,0.000379236111661807
1724525550000,0.15,0.25,0.00044071410462570603
1724525580000,0.15,0.25,0.0005081738467197331
1724525610000,0.15,0.25,0.00037797429149426573
1724525640000,0.15,0.25,0.0003656920971404769
1724525670000,0.15,0.25,0.0004265699912106786
1724525700000,0.15,0.25,0.0004532640646809868
1724525730000,0.15,0.25,0.0003821633302019529
1724525760000,0.15,0.25,0.0003984451939671544
1724525790000,0.15,0.25,0.0004915741926376919
1724525820000,0.15,0.25,0.00045417920951772183
1724525850000,0.15,0.25,0.0003871795557878069
1724525880000,0.15,0.25,0.00038127431631221283
1724525910000,0.15,0.25,0.00044946835220944625
1724525940000,0.15,0.25,0.00048530291199260986
1724525970000,0.15,0.25,0.0003632628327565485
1724526000000,0.15,0.25,0.0003825801171767097
1724526030000,0.15,0.25,0.000460731747426124
1724526060000,0.15,0.25,0.0004837324048035625
1724526090000,0.15,0.25,0.00031900750892015407
1724526120000,0.15,0.25,0.0003901634546993313
1724526150000,0.15,0.25,0.0005484609739337629
1724526180000,0.15,0.25,0.0005673496384172177
1724526210000,0.15,0.25,0.00037684063212876316
1724526240000,0.15,0.25,0.00037920148961190914
1724526270000,0.15,0.25,0.0004945738151984215
1724526300000,0.15,0.25,0.00047603381701011256
1724526330000,0.15,0.25,0.0003952302670048827
1724526360000,0.15,0.25,0.0002905040522401352
1724526390000,0.15,0.25,0.00041673458377789824
1724526420000,0.15,0.25,0.0004440059959453406
1724526450000,0.15,0.25,0.00039866050459913766
1724526480000,0.15,0.25,0.000379173946793785
1724526510000,0.15,0.25,0.0004545152333690131
1724526540000,0.15,0.25,0.0004950620884007228
1724526570000,0.15,0.25,0.0003454325330883765
1724526600000,0.15,0.25,0.0003559934030290439
1724526630000,0.15,0.25,0.0004673638916159155
1724526660000,0.15,0.25,0.0004427573415166048
1724526690000,0.15,0.25,0.0003965345346609382
1724526720000,0.15,0.25,0.00038523283310600915
1724526750000,0.15,0.25,0.00036920757886304715
1724526780000,0.15,0.25,0.0004838684225840995
1724526810000,0.15,0.25,0.0003654202540326804
1724526840000,0.15,0.25,0.0003715786979022095
1724526870000,0.15,0.25,0.0003865172985757715
1724526900000,0.15,0.25,0.0006699667445407967
1724526930000,0.15,0.25,0.00040168522594542745
1724526960000,0.15,0.25,0.000379693221053027
1724526990000,0.15,0.25,0.0003849313335648087
1724527020000,0.15,0.25,0.0004527126893869244
1724527050000,0.15,0.25,0.0003347237700561842
1724527080000,0.15,0.25,0.00038260558170829444
1724527110000,0.15,0.25,0.0003751823506856326
1724527140000,0.15,0.25,0.0004415743921669843
1724527170000,0.15,0.25,0.0003767054394559794
1724527200000,0.15,0.25,0.00036912698768769774
1724527230000,0.15,0.25,0.0004609552754392746
1724527260000,0.15,0.25,0.00045411194632324377
1724527290000,0.15,0.25,0.0003676296614329651
1724527320000,0.15,0.25,0.0003622345397699462
1724527350000,0.15,0.25,0.00044075950828957464
1724527380000,0.15,0.25,0.00045408801126414045
1724527410000,0.15,0.25,0.00037389067479218175
1724527440000,0.15,0.25,0.00038194891792195585
1724527470000,0.15,0.25,0.00048596368832086174
1724527500000,0.15,0.25,0.0004707186126774336
1724527530000,0.15,0.25,0.0003484695195802428
1724527560000,0.15,0.25,0.0003501948055957859
1724527590000,0.15,0.25,0.0002934333240614057
1724527620000,0.15,0.25,0.0004142626353594849
1724527650000,0.15,0.25,0.0003738361063631835
1724527680000,0.15,0.25,0.0003556661848426639
1724527710000,0.15,0.25,0.00036021219190805374
1724527740000,0.15,0.25,0.0004621358747019232
1724527770000,0.15,0.25,0.0003378354081081597
1724527800000,0.15,0.25,0.0003665251497005876
1724527830000,0.15,0.25,0.0004227189027655022
1724527860000,0.15,0.25,0.00045035277474414097
1724527890000,0.15,0.25,0.00039175869629720097
1724527920000,0.15,0.25,0.00036938836683996835
1724527950000,0.15,0.25,0.00043655819358181066
1724527980000,0.15,0.25,0.00047070107663040885
1724528010000,0.15,0.25,0.00035836504606408216
1724528040000,0.15,0.25,0.00036018381253106915
1724528070000,0.15,0.25,0.00040995475511165547
1724528100000,0.15,0.25,0.0004676650942182445
1724528130000,0.15,0.25,0.00037965574619862265
1724528160000,0.15,0.25,0.0003714214819162419
1724528190000,0.15,0.25,0.0003611823299853483
1724528220000,0.15,0.25,0.00046450396060176866
1724528250000,0.15,0.25,0.00036863860134450015
1724528280000,0.15,0.25,0.0003516474685519487
1724528310000,0.15,0.25,0.0004211721368009227
1724528340000,0.15,0.25,0.0004344315298665977
1724528370000,0.15,0.25,0.00037838445973311166
1724528400000,0.15,0.25,0.000382506837114519
1724528430000,0.15,0.25,0.00043998604056127457
1724528460000,0.15,0.25,0.00046321169716591717
1724528490000,0.15,0.25,0.00026755234986106574
1724528520000,0.15,0.25,0.0002890348789873488
1724528550000,0.15,0.25,0.0003044718950600813
1724528580000,0.15,0.25,0.0004134825643713304
1724528610000,0.15,0.25,0.0003690242422825736
1724528640000,0.15,0.25,0.0003503245874737264
1724528670000,0.15,0.25,0.00043086269330136685
1724528700000,0.15,0.25,0.0005095520426509551
1724528730000,0.15,0.25,0.0003710468601868176
1724528760000,0.15,0.25,0.0003763047670999363
1724528790000,0.15,0.25,0.0004424443399903496
1724528820000,0.15,0.25,0.00043523776642253226
1724528850000,0.15,0.25,0.000347209475432345
1724528880000,0.15,0.25,0.0003541914923656903
1724528910000,0.15,0.25,0.00043672639778918605
1724528940000,0.15,0.25,0.0004596394027245105
1724528970000,0.15,0.25,0.0003723313440261659
1724529000000,0.15,0.25,0.0003759858226460798
1724529030000,0.15,0.25,0.00046757984786461004
1724529060000,0.15,0.25,0.00047692899850483974
1724529090000,0.15,0.25,0.00035984347508190355
1724529120000,0.15,0.25,0.0003428718392335469
1724529150000,0.15,0.25,0.0003591828189743224
1724529180000,0.15,0.25,0.00043534269593750757
1724529210000,0.15,0.25,0.0003649474695362877
1724529240000,0.15,0.25,0.0003601574699346515
1724529270000,0.15,0.25,0.0003569563907664371
1724529300000,0.15,0.25,0.0004521187513562955
1724529330000,0.15,0.25,0.0003822802617750323
1724529360000,0.15,0.25,0.00038583626031092654
1724529390000,0.15,0.25,0.00042905996295151483
1724529420000,0.15,0.25,0.0003776957577543682
1724529450000,0.15,0.25,0.0003777808167053479
1724529480000,0.15,0.25,0.0003582643291594967
1724529510000,0.15,0.25,0.000410089201253616
1724529540000,0.15,0.25,0.000433866270091275
1724529570000,0.15,0.25,0.00037208831270558427
1724529600000,0.15,0.25,0.0003717312244168702
1724529630000,0.15,0.25,0.0004799363644987257
1724529660000,0.15,0.25,0.0005012490263402952
1724529690000,0.15,0.25,0.0003706420480488792
1724529720000,0.15,0.25,0.00037193420449315844
1724529750000,0.15,0.25,0.0003646441146876581
1724529780000,0.15,0.25,0.0004590463072593346
1724529810000,0.15,0.25,0.0003688637233339839
1724529840000,0.15,0.25,0.0003800621452819882
1724529870000,0.15,0.25,0.000393860364292164
1724529900000,0.15,0.25,0.0004699066819569085
1724529930000,0.15,0.25,0.00036435156135431206
1724529960000,0.15,0.25,0.000366684955021517
1724529990000,0.15,0.25,0.0003647947911365047
1724530020000,0.15,0.25,0.0004524040060631055
1724530050000,0.15,0.25,0.00036308964186976516
1724530080000,0.15,0.25,0.000348256660150058
1724530110000,0.15,0.25,0.00043550267042250407
1724530140000,0.15,0.25,0.0004357330804930582
1724530170000,0.15,0.25,0.00030807425639206495
1724530200000,0.15,0.25,0.0003047433165443559
1724530230000,0.15,0.25,0.0004532167633423924
1724530260000,0.15,0.25,0.00043063885936238286
1724530290000,0.15,0.25,0.000362606067628791
1724530320000,0.15,0.25,0.000376958249789602
1724530350000,0.15,0.25,0.0004659889695581142
1724530380000,0.15,0.25,0.00046046020005799675
1724530410000,0.15,0.25,0.0003505052692488479
1724530440000,0.15,0.25,0.00034647739493653474
1724530470000,0.15,0.25,0.0003567110607127476
1724530500000,0.15,0.25,0.00045642056408411516
1724530530000,0.15,0.25,0.00038018821179976815
1724530560000,0.15,0.25,0.00037789468127726365
1724530590000,0.15,0.25,0.00042409814928657825
1724530620000,0.15,0.25,0.0004491015829141022
1724530650000,0.15,0.25,0.0003273368948631085
1724530680000,0.15,0.25,0.0003626362980455514
1724530710000,0.15,0.25,0.00038450919138590013
1724530740000,0.15,0.25,0.0004407442963182918
1724530770000,0.15,0.25,0.00036216923422942624
1724530800000,0.15,0.25,0.0003684999550950882
1724530830000,0.15,0.25,0.00037007625646113054
1724530860000,0.15,0.25,0.00045073982433854954
1724530890000,0.15,0.25,0.0003702826350202802
1724530920000,0.15,0.25,0.000379843244652839
1724530950000,0.15,0.25,0.0004628412705146918
1724530980000,0.15,0.25,0.0004590340083504922
1724531010000,0.15,0.25,0.00039218608065542373
1724531040000,0.15,0.25,0.00037290227771931856
1724531070000,0.15,0.25,0.0004602336682885876
1724531100000,0.15,0.25,0.0004580582778415643
1724531130000,0.15,0.25,0.00035966294508827913
1724531160000,0.15,0.25,0.0003722320702954891
1724531190000,0.15,0.25,0.00036962183710982383
1724531220000,0.15,0.25,0.00047298740974953537
1724531250000,0.15,0.25,0.000366832629990864
1724531280000,0.15,0.25,0.0003612996057182928
1724531310000,0.15,0.25,0.0003650534704114173
1724531340000,0.15,0.25,0.00043915653036428825
1724531370000,0.15,0.25,0.0003574289245211028
1724531400000,0.15,0.25,0.00035557460489127107
1724531430000,0.15,0.25,0.0004324980124930655
1724531460000,0.15,0.25,0.000479010246855929
1724531490000,0.15,0.25,0.00036990886893952175
1724531520000,0.15,0.25,0.00037774743307490336
1724531550000,0.15,0.25,0.00035622044346330544
1724531580000,0.15,0.25,0.00045407499333384357
1724531610000,0.15,0.25,0.00037297681365882
1724531640000,0.15,0.25,0.00036389858443263665
1724531670000,0.15,0.25,0.00044390122455598374
1724531700000,0.15,0.25,0.0004640267341524321
1724531730000,0.15,0.25,0.0003725556381722952
1724531760000,0.15,0.25,0.00036837161958274984
1724531790000,0.15,0.25,0.00034591943585292003
1724531820000,0.15,0.25,0.0004410025339031844
1724531850000,0.15,0.25,0.0003421313995482223
1724531880000,0.15,0.25,0.00035947246511584526
1724531910000,0.15,0.25,0.0003616934130940169
1724531940000,0.15,0.25,0.0004465928881771606
1724531970000,0.15,0.25,0.0003539121642578245
