"Time","request","limit","usage"
1724523690000,0.25,1,0.0013227119094764194
1724523720000,0.25,1,0.0017060486305198292
1724523750000,0.25,1,0.0016386179957244844
1724523780000,0.25,1,0.0012790633496762385
1724523810000,0.25,1,0.001766695702576867
1724523840000,0.25,1,0.0018112447777024955
1724523870000,0.25,1,0.0013095529035863757
1724523900000,0.25,1,0.0015498707734259154
1724523930000,0.25,1,0.001655109335446041
1724523960000,0.25,1,0.0013523496302872196
1724523990000,0.25,1,0.0015928273886527062
1724524020000,0.25,1,0.0016554740812953568
1724524050000,0.25,1,0.001743796822209764
1724524080000,0.25,1,0.0017167158724371264
1724524110000,0.25,1,0.0016529173226501692
1724524140000,0.25,1,0.0015990871530501462
1724524170000,0.25,1,0.0016491196286188275
1724524200000,0.25,1,0.0016895355887898563
1724524230000,0.25,1,0.0016245833531133478
1724524260000,0.25,1,0.0015983153933542022
1724524290000,0.25,1,0.0015927116582684
1724524320000,0.25,1,0.0016614735904183784
1724524350000,0.25,1,0.001594640903724022
1724524380000,0.25,1,0.0016009051000357257
1724524410000,0.25,1,0.0015839696416184805
1724524440000,0.25,1,0.0017690480066296958
1724524470000,0.25,1,0.0015866181586608591
1724524500000,0.25,1,0.0015739595060797577
1724524530000,0.25,1,0.001648235870967776
1724524560000,0.25,1,0.0013814394124706932
1724524590000,0.25,1,0.001584246554812309
1724524620000,0.25,1,0.0015635591184701273
1724524650000,0.25,1,0.0017143672494892056
1724524680000,0.25,1,0.0017123734722177
1724524710000,0.25,1,0.0012970494100016754
1724524740000,0.25,1,0.0015951865849793603
1724524770000,0.25,1,0.0012948750832898906
1724524800000,0.25,1,0.0014344629653414737
1724524830000,0.25,1,0.0015728113502323736
1724524860000,0.25,1,0.0016021518968892103
1724524890000,0.25,1,0.0015758550914789604
1724524920000,0.25,1,0.0016220609117361478
1724524950000,0.25,1,0.0015573318759109253
1724524980000,0.25,1,0.0012934497206103914
1724525010000,0.25,1,0.001621107449936186
1724525040000,0.25,1,0.0017461298120894219
1724525070000,0.25,1,0.0016206112916765947
1724525100000,0.25,1,0.001620058144273836
1724525130000,0.25,1,0.0015368424573712805
1724525160000,0.25,1,0.001632034000864454
1724525190000,0.25,1,0.0014993321842071297
1724525220000,0.25,1,0.0015647086821794982
1724525250000,0.25,1,0.0016441940683966994
1724525280000,0.25,1,0.0017138641799681108
1724525310000,0.25,1,0.0016296681792275088
1724525340000,0.25,1,0.0016193292130201604
1724525370000,0.25,1,0.0015670832061069747
1724525400000,0.25,1,0.0017897051751808943
1724525430000,0.25,1,0.0013550445031138643
1724525460000,0.25,1,0.001618440621602619
1724525490000,0.25,1,0.0016204897951331708
1724525520000,0.25,1,0.0017088723301069068
1724525550000,0.25,1,0.0015879053861788414
1724525580000,0.25,1,0.0015581015426177416
1724525610000,0.25,1,0.0013136282888003825
1724525640000,0.25,1,0.00164283177858952
1724525670000,0.25,1,0.0015649468573555039
1724525700000,0.25,1,0.0016340574202435712
1724525730000,0.25,1,0.0016171358761857453
1724525760000,0.25,1,0.0016586389876168512
1724525790000,0.25,1,0.001586911620013321
1724525820000,0.25,1,0.0015637980736620542
1724525850000,0.25,1,0.0015138433987813098
1724525880000,0.25,1,0.0016672956982671065
1724525910000,0.25,1,0.001610823330357694
1724525940000,0.25,1,0.0016107548984602104
1724525970000,0.25,1,0.001656188560062974
1724526000000,0.25,1,0.0017374182173541175
1724526030000,0.25,1,0.0015859542009654445
1724526060000,0.25,1,0.0016007798159134853
1724526090000,0.25,1,0.0016820848005485434
1724526120000,0.25,1,0.0017583703971991084
1724526150000,0.25,1,0.0016281957992095562
1724526180000,0.25,1,0.001661423224043767
1724526210000,0.25,1,0.0016878060237033663
1724526240000,0.25,1,0.0017336474644721392
1724526270000,0.25,1,0.0016311287540767257
1724526300000,0.25,1,0.0015802336621454829
1724526330000,0.25,1,0.0017505404662390284
1724526360000,0.25,1,0.0015237881685280777
1724526390000,0.25,1,0.0015866888858315407
1724526420000,0.25,1,0.0015977703549061
1724526450000,0.25,1,0.0017039218279984486
1724526480000,0.25,1,0.0017783675202593403
1724526510000,0.25,1,0.0012550493020486173
1724526540000,0.25,1,0.0015740092061807996
1724526570000,0.25,1,0.0015833000728175937
1724526600000,0.25,1,0.0013581910559038255
1724526630000,0.25,1,0.0015700741291514624
1724526660000,0.25,1,0.0015536048048461302
1724526690000,0.25,1,0.0013835083556213135
1724526720000,0.25,1,0.0014849592259717818
1724526750000,0.25,1,0.0015743828477989832
1724526780000,0.25,1,0.0016403162109986241
1724526810000,0.25,1,0.0015203278063851756
1724526840000,0.25,1,0.001635095659480146
1724526870000,0.25,1,0.0013599074508578786
1724526900000,0.25,1,0.0015250471836066413
1724526930000,0.25,1,0.0015642261038962
1724526960000,0.25,1,0.0016475278870945749
1724526990000,0.25,1,0.0015278565937549503
1724527020000,0.25,1,0.0015118520963789718
1724527050000,0.25,1,0.0015327644218105254
1724527080000,0.25,1,0.0017232905343511399
1724527110000,0.25,1,0.0015690660502512789
1724527140000,0.25,1,0.0015807211152994698
1724527170000,0.25,1,0.0015678259120609091
1724527200000,0.25,1,0.0016894471768640403
1724527230000,0.25,1,0.0015844039872931752
1724527260000,0.25,1,0.0015164739538657934
1724527290000,0.25,1,0.0015471364106097222
1724527320000,0.25,1,0.0016317666839308455
1724527350000,0.25,1,0.0016199267076239515
1724527380000,0.25,1,0.0016099680397510226
1724527410000,0.25,1,0.001700975623429003
1724527440000,0.25,1,0.0017053953125633018
1724527470000,0.25,1,0.001226754066666697
1724527500000,0.25,1,0.001661009522529157
1724527530000,0.25,1,0.00166108652494924
1724527560000,0.25,1,0.0017623388964172668
1724527590000,0.25,1,0.001638790681242777
1724527620000,0.25,1,0.0016743325580137497
1724527650000,0.25,1,0.0014567039095775185
1724527680000,0.25,1,0.001847611094245834
1724527710000,0.25,1,0.001692166870876559
1724527740000,0.25,1,0.0017276448561777426
1724527770000,0.25,1,0.0016317212698119601
1724527800000,0.25,1,0.0015448291462897632
1724527830000,0.25,1,0.0016405842348766373
1724527860000,0.25,1,0.0015992760739832984
1724527890000,0.25,1,0.0016295609951656978
1724527920000,0.25,1,0.0017718274656263746
1724527950000,0.25,1,0.0016338496936382674
1724527980000,0.25,1,0.0016473724297387496
1724528010000,0.25,1,0.0016800811206356121
1724528040000,0.25,1,0.0017555924343345389
1724528070000,0.25,1,0.0016398959536263994
1724528100000,0.25,1,0.0016750265383927807
1724528130000,0.25,1,0.00166959032210993
1724528160000,0.25,1,0.001795173417012237
1724528190000,0.25,1,0.0013229551568416289
1724528220000,0.25,1,0.0016181923890063934
1724528250000,0.25,1,0.0015994521511340067
1724528280000,0.25,1,0.0016869659614042502
1724528310000,0.25,1,0.0016381295972334783
1724528340000,0.25,1,0.0015769420062349188
1724528370000,0.25,1,0.0015239700489411477
1724528400000,0.25,1,0.0017092653333333804
1724528430000,0.25,1,0.0015710147896581894
1724528460000,0.25,1,0.0016019470313878323
1724528490000,0.25,1,0.001534873760538129
1724528520000,0.25,1,0.0015185102306009839
1724528550000,0.25,1,0.0013735767900048407
1724528580000,0.25,1,0.0015220156100669
1724528610000,0.25,1,0.001603179687004988
1724528640000,0.25,1,0.001653667873510568
1724528670000,0.25,1,0.0015845658251575797
1724528700000,0.25,1,0.0016687315407597093
1724528730000,0.25,1,0.001300199963368048
1724528760000,0.25,1,0.0017289115159793646
1724528790000,0.25,1,0.001596671536088303
1724528820000,0.25,1,0.0015972482029697707
1724528850000,0.25,1,0.0013281369928691018
1724528880000,0.25,1,0.0016631931566350175
1724528910000,0.25,1,0.0016038247474307505
1724528940000,0.25,1,0.0016080349242273424
1724528970000,0.25,1,0.0015770432152822206
1724529000000,0.25,1,0.0016928025291150638
1724529030000,0.25,1,0.0016149542242035566
1724529060000,0.25,1,0.0016578449431266721
1724529090000,0.25,1,0.001355247054608145
1724529120000,0.25,1,0.0017452032269760487
1724529150000,0.25,1,0.0016514910043700743
1724529180000,0.25,1,0.0016260452975223588
1724529210000,0.25,1,0.0016217435526009515
1724529240000,0.25,1,0.0017289266717078827
1724529270000,0.25,1,0.0016624141717694143
1724529300000,0.25,1,0.0016064459746444595
1724529330000,0.25,1,0.0015928967924323549
1724529360000,0.25,1,0.0017524513245105895
1724529390000,0.25,1,0.001349291136505161
1724529420000,0.25,1,0.001547900664107977
1724529450000,0.25,1,0.0016582260962409471
1724529480000,0.25,1,0.0017397053404346876
1724529510000,0.25,1,0.0016218522512964901
1724529540000,0.25,1,0.0012778185009585871
1724529570000,0.25,1,0.0015721908578152605
1724529600000,0.25,1,0.0017274387348766025
1724529630000,0.25,1,0.001585168023047967
1724529660000,0.25,1,0.0016553731491963147
1724529690000,0.25,1,0.001620433639713161
1724529720000,0.25,1,0.001724748123455613
1724529750000,0.25,1,0.0016113864903989125
1724529780000,0.25,1,0.0016041109820451598
1724529810000,0.25,1,0.0016516023152991543
1724529840000,0.25,1,0.0017979791790981242
1724529870000,0.25,1,0.0018282684192194342
1724529900000,0.25,1,0.0016703042857980415
1724529930000,0.25,1,0.001457748912476713
1724529960000,0.25,1,0.0016682184326577267
1724529990000,0.25,1,0.0015542563938136136
1724530020000,0.25,1,0.0016079958146347738
1724530050000,0.25,1,0.00161147710893897
1724530080000,0.25,1,0.0017427171080839595
1724530110000,0.25,1,0.001579137039500558
1724530140000,0.25,1,0.0016553468506026658
1724530170000,0.25,1,0.001659744782039151
1724530200000,0.25,1,0.0014640717038603493
1724530230000,0.25,1,0.001657949977479092
1724530260000,0.25,1,0.001562708120386229
1724530290000,0.25,1,0.001566600325848103
1724530320000,0.25,1,0.0016674055944055877
1724530350000,0.25,1,0.0015605862167224422
1724530380000,0.25,1,0.0015907525047513943
1724530410000,0.25,1,0.0015789387621993542
1724530440000,0.25,1,0.0016763382425376261
1724530470000,0.25,1,0.0016661782939870772
1724530500000,0.25,1,0.0015990903325218606
1724530530000,0.25,1,0.0015769431789143284
1724530560000,0.25,1,0.0017197390027788044
1724530590000,0.25,1,0.0013329956809062463
1724530620000,0.25,1,0.001565246674680293
1724530650000,0.25,1,0.0016387632963178994
1724530680000,0.25,1,0.0017847684554094007
1724530710000,0.25,1,0.0016076878741884191
1724530740000,0.25,1,0.001621983722409437
1724530770000,0.25,1,0.0016628952430805565
1724530800000,0.25,1,0.001697591168058977
1724530830000,0.25,1,0.0016660727764568107
1724530860000,0.25,1,0.0016686453408631704
1724530890000,0.25,1,0.001663256982537333
1724530920000,0.25,1,0.0017024741690027025
1724530950000,0.25,1,0.0016285294440689419
1724530980000,0.25,1,0.0016487031150668496
1724531010000,0.25,1,0.0016061618647101104
1724531040000,0.25,1,0.0016995560555248175
1724531070000,0.25,1,0.001262182268765213
1724531100000,0.25,1,0.0016594025886101224
1724531130000,0.25,1,0.0014297665366324928
1724531160000,0.25,1,0.001757598484109177
1724531190000,0.25,1,0.001749422653966642
1724531220000,0.25,1,0.0016454678171852796
1724531250000,0.25,1,0.0016344701606500443
1724531280000,0.25,1,0.001679145271224041
1724531310000,0.25,1,0.0015707248137802794
1724531340000,0.25,1,0.001608689836217843
1724531370000,0.25,1,0.0016790146925174194
1724531400000,0.25,1,0.0017173144142259439
1724531430000,0.25,1,0.0016083944039522362
1724531460000,0.25,1,0.0015840290111581834
1724531490000,0.25,1,0.0016031674999490016
1724531520000,0.25,1,0.001725481061723286
1724531550000,0.25,1,0.0015739013177985437
1724531580000,0.25,1,0.0016001904305221182
1724531610000,0.25,1,0.0013769059277030798
1724531640000,0.25,1,0.0016869750278086723
1724531670000,0.25,1,0.0015645033794454049
1724531700000,0.25,1,0.0015661745695736973
1724531730000,0.25,1,0.001602062215343762
1724531760000,0.25,1,0.0017152188905244972
1724531790000,0.25,1,0.0016037177393604626
1724531820000,0.25,1,0.0015908707653062302
1724531850000,0.25,1,0.001594027608416468
1724531880000,0.25,1,0.001743527542985154
1724531910000,0.25,1,0.0016232346334535321
1724531940000,0.25,1,0.0015856612552992237
1724531970000,0.25,1,0.001660334275681435
1724532000000,0.25,1,0.0016711751043781465
1724532030000,0.25,1,0.001686481564510535
1724532060000,0.25,1,0.0016103811742553607
1724532090000,0.25,1,0.0015987191503707915
1724532120000,0.25,1,0.0017229090540211022
1724532150000,0.25,1,0.001568489469305524
1724532180000,0.25,1,0.001541159421440088
1724532210000,0.25,1,0.0016376187106136393
1724532240000,0.25,1,0.0017846685781093942
1724532270000,0.25,1,0.0015870740548340862
1724532300000,0.25,1,0.001624429601502782
1724532330000,0.25,1,0.0015829497194699408
1724532360000,0.25,1,0.0016647854290511071
1724532390000,0.25,1,0.0016407235075023502
1724532420000,0.25,1,0.001558329390183681
1724532450000,0.25,1,0.0016458504703281787
1724532480000,0.25,1,0.0016910817670017868
1724532510000,0.25,1,0.0016888306916965736
1724532540000,0.25,1,0.0015884320980742652
1724532570000,0.25,1,0.0015704761441530794
1724532600000,0.25,1,0.0016322703551471082
1724532630000,0.25,1,0.0015867902895651347
1724532660000,0.25,1,0.0016174335444330875
1724532690000,0.25,1,0.0015730423255813043
1724532720000,0.25,1,0.0017008330801518857
1724532750000,0.25,1,0.001585992630998282
1724532780000,0.25,1,0.0015433462736588925
1724532810000,0.25,1,0.0016350174851902822
1724532840000,0.25,1,0.0017369591822445575
1724532870000,0.25,1,0.0016669165114338946
1724532900000,0.25,1,0.0015680086984815552
1724532930000,0.25,1,0.0013329817021948413
1724532960000,0.25,1,0.0015430853253974486
1724532990000,0.25,1,0.0017475080696463202
1724533020000,0.25,1,0.0015745334011960889
1724533050000,0.25,1,0.0015794000127048614
1724533080000,0.25,1,0.001680337788935641
1724533110000,0.25,1,0.001688028150928383
1724533140000,0.25,1,0.0015875715132042812
1724533170000,0.25,1,0.0016600980359241671
1724533200000,0.25,1,0.0017209805982030828
1724533230000,0.25,1,0.001670111794130157
