"Time","request","limit","usage"
1724532120000,0.8,1,0.00015008858696448338
1724532150000,0.8,1,0.00016657950616569994
1724532180000,0.8,1,0.00017042388188386642
1724532210000,0.8,1,0.00017932310327302013
1724532240000,0.8,1,0.00017294905859001976
1724532270000,0.8,1,0.00017480759664849024
1724532300000,0.8,1,0.00017513249819358092
1724532330000,0.8,1,0.00017263365722575697
1724532360000,0.8,1,0.00018191868476830466
1724532390000,0.8,1,0.0001715616629857458
1724532420000,0.8,1,0.0001730918194231639
1724532450000,0.8,1,0.00016973334989607824
1724532480000,0.8,1,0.00017588278231939645
1724532510000,0.8,1,0.0001745464692538536
1724532540000,0.8,1,0.00015231436241175714
1724532570000,0.8,1,0.00017222579574201527
1724532600000,0.8,1,0.00017790211221723831
1724532630000,0.8,1,0.0001750743352094627
1724532660000,0.8,1,0.00017137869460675118
1724532690000,0.8,1,0.00017368713540882075
1724532720000,0.8,1,0.00017918459120411188
1724532750000,0.8,1,0.00017343663509810685
1724532780000,0.8,1,0.0001718571216643776
1724532810000,0.8,1,0.00018067943151218587
1724532840000,0.8,1,0.00015073115301014286
1724532870000,0.8,1,0.00014819031565743222
1724532900000,0.8,1,0.00017349591302427694
1724532930000,0.8,1,0.00017547640522563415
1724532960000,0.8,1,0.00017259217877096947
1724532990000,0.8,1,0.0001722555275582128
1724533020000,0.8,1,0.0001704274938102666
1724533050000,0.8,1,0.0001454507221018326
1724533080000,0.8,1,0.00017078519449159347
1724533110000,0.8,1,0.00017283945105840196
1724533140000,0.8,1,0.00017620966493982928
1724533170000,0.8,1,0.00018044084244713918
1724533200000,0.8,1,0.00017943242067733616
1724533230000,0.8,1,0.00017953867754731068
1724533260000,0.8,1,0.00017557219651727829
1724533290000,0.8,1,0.00017129043769697528
1724533320000,0.8,1,0.0001712386213355595
1724533350000,0.8,1,0.00016531188980750265
1724533380000,0.8,1,0.00016870456471299437
1724533410000,0.8,1,0.00017381303418844698
1724533440000,0.8,1,0.00017197491280492
1724533470000,0.8,1,0.00017284339952876017
1724533500000,0.8,1,0.00017391306373615805
1724533530000,0.8,1,0.00017115253461777772
1724533560000,0.8,1,0.00017416421317157507
1724533590000,0.8,1,0.00017901949162932456
1724533620000,0.8,1,0.00017829698487870717
1724533650000,0.8,1,0.0001729123207056879
1724533680000,0.8,1,0.0001783733441301897
1724533710000,0.8,1,0.00017868662105247768
1724533740000,0.8,1,0.00017823127023040654
1724533770000,0.8,1,0.00018005057763638717
1724533800000,0.8,1,0.0001764977153527879
1724533830000,0.8,1,0.00017746874469538692
1724533860000,0.8,1,0.00018192372038872593
1724533890000,0.8,1,0.0001751177710419109
1724533920000,0.8,1,0.0001763125660992864
1724533950000,0.8,1,0.00014632181298963754
1724533980000,0.8,1,0.00015032463574375294
1724534010000,0.8,1,0.0001746151272631881
1724534040000,0.8,1,0.00017327410644600022
1724534070000,0.8,1,0.0001746521825197987
1724534100000,0.8,1,0.00017633650639136328
1724534130000,0.8,1,0.00017411940472292618
1724534160000,0.8,1,0.0001796982891998507
1724534190000,0.8,1,0.00017431087793593622
1724534220000,0.8,1,0.00018008204585164187
1724534250000,0.8,1,0.00017602879152622662
1724534280000,0.8,1,0.00017682293006467714
1724534310000,0.8,1,0.00017711522853294838
1724534340000,0.8,1,0.00022228381203909193
1724534370000,0.8,1,0.0002561538813879731
1724534400000,0.8,1,0.0002523900728243584
1724534430000,0.8,1,0.0002451922534420962
1724534460000,0.8,1,0.00023841838557241802
1724534490000,0.8,1,0.0002509136006978567
1724534520000,0.8,1,0.00024525231472860906
1724534550000,0.8,1,0.0002469165628393722
1724534580000,0.8,1,0.00022434706250647226
1724534610000,0.8,1,0.00026370985250239305
1724534640000,0.8,1,0.0002484123458712111
1724534670000,0.8,1,0.00023862694566066656
1724534700000,0.8,1,0.00023554066207013988
1724534730000,0.8,1,0.00024412227124692904
1724534760000,0.8,1,0.0002434675270716576
1724534790000,0.8,1,0.00023300285098014294
1724534820000,0.8,1,0.000203880005488644
1724534850000,0.8,1,0.0002481802366320079
1724534880000,0.8,1,0.00024385961501465246
1724534910000,0.8,1,0.0002440325802549974
1724534940000,0.8,1,0.0002695988027661305
1724534970000,0.8,1,0.00028005260288875604
1724535000000,0.8,1,0.0002708910746625897
1724535030000,0.8,1,0.0002471753893342447
1724535060000,0.8,1,0.00025527603813551653
1724535090000,0.8,1,0.0002603918423467159
1724535120000,0.8,1,0.0002768346344931569
1724535150000,0.8,1,0.0002452474244204136
1724535180000,0.8,1,0.00024207803348181677
1724535210000,0.8,1,0.00024345028122652173
1724535240000,0.8,1,0.0002582819492592742
1724535270000,0.8,1,0.00025955775416705037
1724535300000,0.8,1,0.0002400434481805398
1724535330000,0.8,1,0.00023625925287998461
1724535360000,0.8,1,0.00023093067168080943
1724535390000,0.8,1,0.00022779340064016363
1724535420000,0.8,1,0.0002420836945842362
1724535450000,0.8,1,0.00019545312785630297
1724535480000,0.8,1,0.0002501737070059598
1724535510000,0.8,1,0.0002248212009299669
1724535540000,0.8,1,0.00023691675498803896
1724535570000,0.8,1,0.0002028119516697051
1724535600000,0.8,1,0.00023777341256990588
1724535630000,0.8,1,0.00023014195996648933
1724535660000,0.8,1,0.00022468906574390544
1724535690000,0.8,1,0.00022461725810374216
1724535720000,0.8,1,0.00022184159738709372
1724535750000,0.8,1,0.00022715369601837486
1724535780000,0.8,1,0.00023142406483813184
1724535810000,0.8,1,0.00022387394293209295
1724535840000,0.8,1,0.0002393594509816425
1724535870000,0.8,1,0.00023726698251253956
1724535900000,0.8,1,0.0002434089965911489
1724535930000,0.8,1,0.00023899475158268654
1724535960000,0.8,1,0.00022543512296675875
1724535990000,0.8,1,0.00018676859312111808
1724536020000,0.8,1,0.0002178345834644349
1724536050000,0.8,1,0.00022040261376993673
1724536080000,0.8,1,0.00023527083760503995
1724536110000,0.8,1,0.00024949403668788716
1724536140000,0.8,1,0.00022755355865300672
1724536170000,0.8,1,0.000218008687727613
1724536200000,0.8,1,0.0002247496994759468
1724536230000,0.8,1,0.00022377574508633047
1724536260000,0.8,1,0.00022712364714056244
1724536290000,0.8,1,0.00022310844378762066
1724536320000,0.8,1,0.000224323040482663
1724536350000,0.8,1,0.00022989187857879256
1724536380000,0.8,1,0.000199867673488068
1724536410000,0.8,1,0.0002230682093529792
1724536440000,0.8,1,0.0002390304672936625
1724536470000,0.8,1,0.00023625661061547665
1724536500000,0.8,1,0.0002302361196453273
1724536530000,0.8,1,0.0002384557668696711
1724536560000,0.8,1,0.00022605278293693826
