"time","cpu_request","cpu_limit","cpu_usage"
1724517120000,0.8,1,undefined
1724517150000,0.8,1,undefined
1724517180000,0.8,1,undefined
1724517210000,0.8,1,undefined
1724517240000,0.8,1,undefined
1724517270000,0.8,1,undefined
1724517300000,0.8,1,undefined
1724517330000,0.8,1,undefined
1724517360000,0.8,1,undefined
1724517390000,0.8,1,undefined
1724517420000,0.8,1,undefined
1724517450000,0.8,1,undefined
1724517480000,0.8,1,undefined
1724517510000,0.8,1,undefined
1724517540000,0.8,1,undefined
1724517570000,0.8,1,undefined
1724517600000,0.8,1,undefined
1724517630000,0.8,1,undefined
1724517660000,0.8,1,undefined
1724517690000,0.8,1,undefined
1724517720000,0.8,1,undefined
1724517750000,0.8,1,undefined
1724517780000,0.8,1,undefined
1724517810000,0.8,1,undefined
1724517840000,0.8,1,undefined
1724517870000,0.8,1,undefined
1724517900000,0.8,1,undefined
1724517930000,0.8,1,undefined
1724517960000,0.8,1,undefined
1724517990000,0.8,1,undefined
1724518020000,0.8,1,undefined
1724518050000,0.8,1,undefined
1724518080000,0.8,1,undefined
1724518110000,0.8,1,undefined
1724518140000,0.8,1,undefined
1724518170000,0.8,1,undefined
1724518200000,0.8,1,undefined
1724518230000,0.8,1,undefined
1724518260000,0.8,1,undefined
1724518290000,0.8,1,undefined
1724518320000,0.8,1,undefined
1724518350000,0.8,1,undefined
1724518380000,0.8,1,undefined
1724518410000,0.8,1,undefined
1724518440000,0.8,1,undefined
1724518470000,0.8,1,undefined
1724518500000,0.8,1,undefined
1724518530000,0.8,1,undefined
1724518560000,0.8,1,undefined
1724518590000,0.8,1,undefined
1724518620000,0.8,1,undefined
1724518650000,0.8,1,undefined
1724518680000,0.8,1,undefined
1724518710000,0.8,1,undefined
1724518740000,0.8,1,undefined
1724518770000,0.8,1,undefined
1724518800000,0.8,1,undefined
1724518830000,0.8,1,undefined
1724518860000,0.8,1,undefined
1724518890000,0.8,1,undefined
1724518920000,0.8,1,undefined
1724518950000,0.8,1,undefined
1724518980000,0.8,1,undefined
1724519010000,0.8,1,undefined
1724519040000,0.8,1,undefined
1724519070000,0.8,1,undefined
1724519100000,0.8,1,undefined
1724519130000,0.8,1,undefined
1724519160000,0.8,1,undefined
1724519190000,0.8,1,undefined
1724519220000,0.8,1,undefined
1724519250000,0.8,1,undefined
1724519280000,0.8,1,undefined
1724519310000,0.8,1,undefined
1724519340000,0.8,1,undefined
1724519370000,0.8,1,undefined
1724519400000,0.8,1,undefined
1724519430000,0.8,1,undefined
1724519460000,0.8,1,undefined
1724519490000,0.8,1,undefined
1724519520000,0.8,1,undefined
1724519550000,0.8,1,undefined
1724519580000,0.8,1,undefined
1724519610000,0.8,1,undefined
1724519640000,0.8,1,undefined
1724519670000,0.8,1,undefined
1724519700000,0.8,1,undefined
1724519730000,0.8,1,undefined
1724519760000,0.8,1,undefined
1724519790000,0.8,1,undefined
1724519820000,0.8,1,undefined
1724519850000,0.8,1,0.22300571847412912
1724519880000,0.8,1,0.5558754013749999
1724519910000,0.8,1,0.9815222045607912
1724519940000,0.8,1,0.9777377212858713
1724519970000,0.8,1,0.9814498661963944
1724520000000,0.8,1,0.9823422104407017
1724520030000,0.8,1,0.9845515696903621
1724520060000,0.8,1,0.9846208180409041
1724520090000,0.8,1,0.9531593691016385
1724520120000,0.8,1,0.4183681886609372
1724520150000,0.8,1,0.00016097271303458412
1724520180000,0.8,1,0.00014407293415260873
1724520210000,0.8,1,0.00017046409341280288
1724520240000,0.8,1,0.00017531433656590553
1724520270000,0.8,1,0.00017247456220083812
1724520300000,0.8,1,0.00014531252786396294
1724520330000,0.8,1,0.00016809933470244117
1724520360000,0.8,1,0.00017374863737722177
1724520390000,0.8,1,0.00016899185762017183
1724520420000,0.8,1,0.00016794040905086712
1724520450000,0.8,1,0.00017085550078561795
1724520480000,0.8,1,0.00016944422776902926
1724520510000,0.8,1,0.00017699985931667837
1724520540000,0.8,1,0.00017619960970201507
1724520570000,0.8,1,0.00018132127790690278
1724520600000,0.8,1,0.0001718907616236795
1724520630000,0.8,1,0.0001674195683110872
1724520660000,0.8,1,0.00016965636914262255
1724520690000,0.8,1,0.0001753208200034413
1724520720000,0.8,1,0.0001502145655559293
1724520750000,0.8,1,0.0001751083274986201
1724520780000,0.8,1,0.0001750294675878579
1724520810000,0.8,1,0.0001775215547421534
1724520840000,0.8,1,0.00017970430600699035
1724520870000,0.8,1,0.0001260060015951283
1724520900000,0.8,1,0.00016674934561568023
1724520930000,0.8,1,0.00016960631797164016
1724520960000,0.8,1,0.00017388107439895236
1724520990000,0.8,1,0.0001715518359410645
1724521020000,0.8,1,0.00017152888149393823
1724521050000,0.8,1,0.00016821569829833307
1724521080000,0.8,1,0.00017829298313897535
1724521110000,0.8,1,0.00018329396403746244
1724521140000,0.8,1,0.00017361387021726406
1724521170000,0.8,1,0.00017624628099200266
1724521200000,0.8,1,0.00017230153802400412
1724521230000,0.8,1,0.00017377036872976434
1724521260000,0.8,1,0.00017698493011967652
1724521290000,0.8,1,0.000178056595969782
1724521320000,0.8,1,0.00017067522777825984
1724521350000,0.8,1,0.00017059932768634161
1724521380000,0.8,1,0.000169306513488637
1724521410000,0.8,1,0.0001654833436788349
1724521440000,0.8,1,0.0001396356245185933
1724521470000,0.8,1,0.0001687562986135147
1724521500000,0.8,1,0.0001712844264621032
1724521530000,0.8,1,0.00017281926138865538
1724521560000,0.8,1,0.0001756112688014077
1724521590000,0.8,1,0.00017905975103702028
1724521620000,0.8,1,0.00017594405177385819
1724521650000,0.8,1,0.0001806486969432084
1724521680000,0.8,1,0.0001752750672596235
1724521710000,0.8,1,0.0001728956549614304
1724521740000,0.8,1,0.00017469234803228325
1724521770000,0.8,1,0.0001751864538731492
1724521800000,0.8,1,0.00017076413760580038
1724521830000,0.8,1,0.0001735249361907512
1724521860000,0.8,1,0.00017247857309830435
1724521890000,0.8,1,0.00016990554474723504
1724521920000,0.8,1,0.000152823224633791
1724521950000,0.8,1,0.0001762212317475759
1724521980000,0.8,1,0.0001774651358902272
1724522010000,0.8,1,0.00017856249545913566
1724522040000,0.8,1,0.00017699545967671124
1724522070000,0.8,1,0.000177171186949381
1724522100000,0.8,1,0.00017408828197709324
1724522130000,0.8,1,0.0001754749202836586
1724522160000,0.8,1,0.00017646082449115927
1724522190000,0.8,1,0.00017100703615756933
1724522220000,0.8,1,0.00014673073031750233
1724522250000,0.8,1,0.00017083503845015564
1724522280000,0.8,1,0.00016503459670144384
1724522310000,0.8,1,0.00017127667409321662
1724522340000,0.8,1,0.00017222478641975948
1724522370000,0.8,1,0.00017324367181953068
1724522400000,0.8,1,0.00017397900317757002
1724522430000,0.8,1,0.00017781822700257667
1724522460000,0.8,1,0.00017520297396099663
1724522490000,0.8,1,0.00017484302617114183
1724522520000,0.8,1,0.00017525004449557734
1724522550000,0.8,1,0.00017033724079533068
1724522580000,0.8,1,0.00017559479981117492
1724522610000,0.8,1,0.00017020727463279035
1724522640000,0.8,1,0.00017046708648410782
1724522670000,0.8,1,0.00017805543316624123
1724522700000,0.8,1,0.00017873084800396725
1724522730000,0.8,1,0.00017341445168310226
1724522760000,0.8,1,0.00017003270440218085
1724522790000,0.8,1,0.00017172048218055993
1724522820000,0.8,1,0.0001736622776230286
1724522850000,0.8,1,0.0001715338975616711
1724522880000,0.8,1,0.00017430892246168568
1724522910000,0.8,1,0.00015185135621116516
1724522940000,0.8,1,0.00017417438623141214
1724522970000,0.8,1,0.0001745821858430226
1724523000000,0.8,1,0.0001738822143209733
1724523030000,0.8,1,0.00017535337584765112
1724523060000,0.8,1,0.0001742416159072779
1724523090000,0.8,1,0.00018300116857272486
1724523120000,0.8,1,0.00017458529883775052
1724523150000,0.8,1,0.00016929349546426962
1724523180000,0.8,1,0.00017382727272745256
1724523210000,0.8,1,0.0001765584513374765
1724523240000,0.8,1,0.0001731503021772606
1724523270000,0.8,1,0.0001758523643604345
1724523300000,0.8,1,0.00017622871544660225
1724523330000,0.8,1,0.00014793666035099515
1724523360000,0.8,1,0.00016921638871697818
1724523390000,0.8,1,0.00017059689166440422
1724523420000,0.8,1,0.00017935146336377442
1724523450000,0.8,1,0.00017069978052692333
1724523480000,0.8,1,0.0001714993779158451
1724523510000,0.8,1,0.00017288448650841992
1724523540000,0.8,1,0.00017960380228169474
1724523570000,0.8,1,0.00017794911714896975
1724523600000,0.8,1,0.00017639788501178723
1724523630000,0.8,1,0.00016863870760439173
1724523660000,0.8,1,0.00017255985159562298
1724523690000,0.8,1,0.0001696220606342719
1724523720000,0.8,1,0.00016789558683568672
1724523750000,0.8,1,0.00016776345828797194
1724523780000,0.8,1,0.00017270442608692437
1724523810000,0.8,1,0.00017125832970737366
1724523840000,0.8,1,0.000177086417279478
1724523870000,0.8,1,0.00016722511574063413
1724523900000,0.8,1,0.00017289553209158252
1724523930000,0.8,1,0.00017110949393741556
1724523960000,0.8,1,0.00017315418904562552
1724523990000,0.8,1,0.00017287850467263577
1724524020000,0.8,1,0.00014575775657560245
1724524050000,0.8,1,0.000172628301377013
1724524080000,0.8,1,0.00017107897746893345
1724524110000,0.8,1,0.000176909413637267
1724524140000,0.8,1,0.00018213133459036419
1724524170000,0.8,1,0.0001719508622246144
1724524200000,0.8,1,0.0001662310636159291
1724524230000,0.8,1,0.0001684651042639989
1724524260000,0.8,1,0.00017545036376407483
1724524290000,0.8,1,0.00016858767292771986
1724524320000,0.8,1,0.00017037998941707238
1724524350000,0.8,1,0.00017254204142064616
1724524380000,0.8,1,0.00017505876574845858
1724524410000,0.8,1,0.00017406041319885645
1724524440000,0.8,1,0.00017891438570695288
1724524470000,0.8,1,0.0001687177776383202
1724524500000,0.8,1,0.00017245660664937128
1724524530000,0.8,1,0.00017596066517433832
1724524560000,0.8,1,0.0001771488337936461
1724524590000,0.8,1,0.00017371526618458204
1724524620000,0.8,1,0.000172069469875778
1724524650000,0.8,1,0.0001703595201402919
1724524680000,0.8,1,0.00017307239334259507
1724524710000,0.8,1,0.00017614198286393569
1724524740000,0.8,1,0.00017229451535850004
1724524770000,0.8,1,0.0001732248484521333
1724524800000,0.8,1,0.00016936844708246996
1724524830000,0.8,1,0.00016347530329226742
1724524860000,0.8,1,0.0001730501676554176
1724524890000,0.8,1,0.00017502602733126342
1724524920000,0.8,1,0.00017710580369182549
1724524950000,0.8,1,0.00017647677954000046
1724524980000,0.8,1,0.00017305636047096803
1724525010000,0.8,1,0.0001728831751294356
1724525040000,0.8,1,0.00017458083549690134
1724525070000,0.8,1,0.00017198584322980612
1724525100000,0.8,1,0.00016747528769361838
1724525130000,0.8,1,0.00016627139738564404
1724525160000,0.8,1,0.00017373213398809496
1724525190000,0.8,1,0.00017620904832567387
1724525220000,0.8,1,0.00014307291391665554
1724525250000,0.8,1,0.00017698759914121232
1724525280000,0.8,1,0.00017184405735036547
1724525310000,0.8,1,0.00017193350234447104
1724525340000,0.8,1,0.00014440406759115045
1724525370000,0.8,1,0.00017013494349630374
1724525400000,0.8,1,0.00017424075531073338
1724525430000,0.8,1,0.00016667064997788003
1724525460000,0.8,1,0.00016905980738883002
1724525490000,0.8,1,0.00016763656255281247
1724525520000,0.8,1,0.00017465373938085478
1724525550000,0.8,1,0.00017378238356452604
1724525580000,0.8,1,0.00016776074148588382
1724525610000,0.8,1,0.00016959257575215457
1724525640000,0.8,1,0.00016889197858156217
1724525670000,0.8,1,0.00016889315349726745
1724525700000,0.8,1,0.00016810521519563864
1724525730000,0.8,1,0.00016481359369325703
1724525760000,0.8,1,0.00017405946670143638
1724525790000,0.8,1,0.00017979617259410537
1724525820000,0.8,1,0.00017571518687568776
1724525850000,0.8,1,0.00017407230516219122
1724525880000,0.8,1,0.00017720919690503894
1724525910000,0.8,1,0.000171682242642287
1724525940000,0.8,1,0.00014036239496630488
1724525970000,0.8,1,0.0001650147903963648
1724526000000,0.8,1,0.00017006943344555838
1724526030000,0.8,1,0.00016785677142710872
1724526060000,0.8,1,0.0001690838305599884
1724526090000,0.8,1,0.00017205384563796417
1724526120000,0.8,1,0.0001816094943339751
1724526150000,0.8,1,0.00018302982986078236
1724526180000,0.8,1,0.00018029065737276757
1724526210000,0.8,1,0.000167318913121629
1724526240000,0.8,1,0.0001697215862754301
1724526270000,0.8,1,0.0001729132054175529
1724526300000,0.8,1,0.00016862823167325392
1724526330000,0.8,1,0.00016855061145402175
1724526360000,0.8,1,0.00017214570520920002
1724526390000,0.8,1,0.00017197365183947697
1724526420000,0.8,1,0.000172608784680924
1724526450000,0.8,1,0.00017359423228361187
1724526480000,0.8,1,0.00016832624462902713
1724526510000,0.8,1,0.0001697530992999905
1724526540000,0.8,1,0.00017098815817343443
1724526570000,0.8,1,0.00017854476471428882
1724526600000,0.8,1,0.0001870970983087012
1724526630000,0.8,1,0.0001752161209671772
1724526660000,0.8,1,0.12305287984305975
1724526690000,undefined,undefined,0.26536203424526794
