"time","receive_packets","transmit_packets","total_packets"
1724514000000,1.2537503866377977,0.7522502319826787,2.0060006186204764
1724514030000,1.8112375477418594,1.4371776194038668,3.248415167145726
1724514060000,1.4071500813508642,1.4071500813508642,2.8143001627017283
1724514090000,1.4004749436765513,1.4207716819907041,2.8212466256672553
1724514120000,1.496648808103594,1.431577120794742,2.9282259288983363
1724514150000,1.8797483225856984,1.4359188575307418,3.3156671801164403
1724514180000,1.6417168902425852,1.4040999719180005,3.045816862160586
1724514210000,1.5329689170381429,1.5127982733929042,3.045767190431047
1724514240000,1.4977533699450822,1.4977533699450822,2.9955067398901645
1724514270000,1.2677098048850397,1.1916472165919374,2.4593570214769773
1724514300000,1.6523844291588212,1.517888022134266,3.170272451293087
1724514330000,1.5127419417400414,1.47395368682363,2.9866956285636714
1724514360000,1.4670023590983883,1.4670023590983883,2.9340047181967766
1724514390000,1.4489187785341315,1.4489187785341315,2.897837557068263
1724514420000,2.120076199840226,1.5055613593068273,3.6256375591470533
1724514450000,1.9413838320192096,1.4986120808569336,3.4399959128761433
1724514480000,1.4621415968239964,1.2300556290741556,2.692197225898152
1724514510000,1.3980427401637707,1.3980427401637707,2.7960854803275415
1724514540000,1.4397496087636934,1.4606155451225875,2.900365153886281
1724514570000,1.5551105619700907,1.491201908738443,3.046312470708534
1724514600000,1.5156409173354535,1.4162546276741121,2.9318955450095654
1724514630000,1.4460490515059838,1.4460490515059838,2.8920981030119677
1724514660000,1.4275766016713092,1.4275766016713092,2.8551532033426184
1724514690000,1.5039855617386073,1.4180435296392584,2.9220290913778655
1724514720000,1.4269719654892317,1.4050185506355513,2.831990516124783
1724514750000,1.4012143858010278,1.4012143858010278,2.8024287716020555
1724514780000,1.3728226133141286,1.3728226133141286,2.745645226628257
1724514810000,1.5521436362110914,1.4682439801996812,3.0203876164107726
1724514840000,1.2439301195539059,1.2439301195539059,2.4878602391078117
1724514870000,1.4644308314254482,1.4644308314254482,2.9288616628508963
1724514900000,1.478576709202533,1.478576709202533,2.957153418405066
1724514930000,1.537744641192917,1.4445479962721341,2.982292637465051
1724514960000,1.4886023279588212,1.41686245673189,2.905464784690711
1724514990000,1.4346206353981072,1.4346206353981072,2.8692412707962145
1724515020000,1.4596848934198334,1.4596848934198334,2.919369786839667
1724515050000,1.5607825895801275,1.4728511760826555,3.033633765662783
1724515080000,1.512042337185441,1.4688411275515714,2.9808834647370124
1724515110000,1.4349290853886787,1.4349290853886787,2.8698581707773574
1724515140000,1.5008646285360043,1.5008646285360043,3.0017292570720087
1724515170000,1.2650401584825832,1.176265410518893,2.441305569001476
1724515200000,1.503491661556114,1.4243605214742132,2.9278521830303275
1724515230000,1.4344165922024175,1.4344165922024175,2.868833184404835
1724515260000,1.2332298040382625,1.2332298040382625,2.466459608076525
1724515290000,1.5823828047735216,1.4944726489527702,3.0768554537262918
1724515320000,1.4567859957490508,1.3612590452081295,2.8180450409571804
1724515350000,1.4391674969556072,1.4391674969556072,2.8783349939112144
1724515380000,1.4078295678132842,1.4078295678132842,2.8156591356265683
1724515410000,1.53136006650478,1.443853776990221,2.975213843495001
1724515440000,1.4833924540470815,1.4618940126840803,2.9452864667311616
1724515470000,1.4460599817756825,1.4460599817756825,2.892119963551365
1724515500000,1.3999066728884741,1.3999066728884741,2.7998133457769483
1724515530000,1.491280817799158,1.3950691521346963,2.886349969933854
1724515560000,1.4985371423134557,1.450964534620965,2.9495016769344207
1724515590000,1.4866679455208134,1.4866679455208134,2.9733358910416268
1724515620000,1.4569723175259668,1.4569723175259668,2.9139446350519336
1724515650000,1.5589506035365908,1.4698677119059285,3.0288183154425194
1724515680000,1.5295835361190295,1.436881503626967,2.9664650397459966
1724515710000,1.4417531718569783,1.4417531718569783,2.8835063437139565
1724515740000,1.4422400450260309,1.4422400450260309,2.8844800900520617
1724515770000,1.5141594368963824,1.4323129808479294,2.946472417744312
1724515800000,1.4439518682710575,1.4439518682710575,2.887903736542115
1724515830000,1.450536698578474,1.402185475292525,2.852722173870999
1724515860000,1.4703589012408937,1.4480807360705772,2.918439637311471
1724515890000,1.4928158238477327,1.3995148348572495,2.8923306587049824
1724515920000,1.552120196187993,1.4589929844167133,3.0111131806047062
1724515950000,1.4342486628619238,1.4342486628619238,2.8684973257238475
1724515980000,1.4307447116777747,1.4307447116777747,2.8614894233555495
1724516010000,1.579718695875602,1.4655221636436306,3.0452408595192324
1724516040000,1.4650614688833685,1.422595919060662,2.8876573879440306
1724516070000,1.29592088809605,1.29592088809605,2.5918417761921
1724516100000,1.5302887873554423,1.5084275189646503,3.038716306320093
1724516130000,1.543241630486224,1.4403588551204758,2.9836004856066998
1724516160000,1.1995108452829553,1.1995108452829553,2.3990216905659105
1724516190000,1.4733943624550132,1.4733943624550132,2.9467887249100264
1724516220000,1.319834538210102,1.2743230024097536,2.5941575406198556
1724516250000,1.451638183756413,1.2873017855953095,2.7389399693517227
1724516280000,1.5764913608273428,1.5764913608273428,3.1529827216546855
1724516310000,1.5933829848181036,1.5933829848181036,3.186765969636207
1724516340000,1.6204572851411971,1.5809339367231192,3.2013912218643163
1724516370000,1.6961730096469838,1.56896003392346,3.2651330435704438
1724516400000,1.6556291390728475,1.5919510952623535,3.247580234335201
1724516430000,1.6183706943685072,1.6183706943685072,3.2367413887370144
1724516460000,1.5885811836115324,1.5885811836115324,3.177162367223065
1724516490000,1.726379505104542,1.6411261962104906,3.3675057013150327
1724516520000,1.6777828410456108,1.5949293674137288,3.27271220845934
1724516550000,1.637607166939601,1.637607166939601,3.275214333879202
1724516580000,1.5549212095894547,1.5549212095894547,3.1098424191789094
1724516610000,1.6568635572860573,1.5740203794217544,3.2308839367078117
1724516640000,1.6263468184590364,1.5392210960415882,3.165567914500625
1724516670000,1.5581277028745866,1.5581277028745866,3.116255405749173
1724516700000,1.3178954087448138,1.3178954087448138,2.6357908174896276
1724516730000,1.6566621484971706,1.5706017771466683,3.2272639256438387
1724516760000,1.6561089719703557,1.5940048855214672,3.250113857491823
1724516790000,1.5839598997493733,1.6040100250626566,3.18796992481203
1724516820000,1.577002793547806,1.577002793547806,3.154005587095612
1724516850000,1.6951907670157675,1.602303601699835,3.2974943687156024
1724516880000,1.6981951739662728,1.61920935192133,3.3174045258876026
1724516910000,1.2761622688924787,1.2761622688924787,2.5523245377849575
1724516940000,1.6614279299506063,1.6614279299506063,3.3228558599012126
1724516970000,1.680758742518051,1.6121563448642529,3.292915087382304
1724517000000,1.5849654703951093,1.5849654703951093,3.1699309407902185
1724517030000,1.6236807593830012,1.6236807593830012,3.2473615187660023
1724517060000,1.6032442118168526,1.6032442118168526,3.2064884236337052
1724517090000,1.6962790596524802,1.609290389926712,3.305569449579192
1724517120000,1.6794411391613515,1.6079755587715066,3.287416697932858
1724517150000,1.6240179080893649,1.6240179080893649,3.2480358161787297
