"time","receive_packets","transmit_packets","total_packets"
1724514000000,0.6030716723549489,0.12696245733788397,0.7300341296928328
1724514030000,0.7799269097067476,0.2896871378910777,1.0696140475978253
1724514060000,0.3933233363652007,0.29499250227390056,0.6883158386391013
1724514090000,0.38307678252195126,0.28092297384943093,0.6639997563713822
1724514120000,0.5171724770210865,0.32910975810432774,0.8462822351254142
1724514150000,0.9078830823737821,0.39858281665190437,1.3064658990256866
1724514180000,0.7247752333948817,0.2761048508170978,1.0008800842119796
1724514210000,0.39542065225578077,0.3012728779091663,0.6966935301649471
1724514240000,0.3943126203233363,0.30153318024725717,0.6958458005705934
1724514270000,0.5536459895268633,0.29989157766038427,0.8535375671872476
1724514300000,0.40867718764745975,0.2497471702290032,0.6584243578764629
1724514330000,0.36734141484445987,0.27067262146433885,0.6380140363087987
1724514360000,0.4173439353336555,0.3075165839300619,0.7248605192637174
1724514390000,0.4301741807380363,0.2867827871586909,0.7169569678967271
1724514420000,1.0149307591682077,0.45108033740809234,1.4660110965763
1724514450000,0.8008680376149633,0.3358478867417588,1.136715924356722
1724514480000,0.30933294116665416,0.22684415685554637,0.5361770980222005
1724514510000,0.4124007100464399,0.3048179161212817,0.7172186261677216
1724514540000,0.4009369262909114,0.2954272088459347,0.6963641351368461
1724514570000,0.45440177019124384,0.27659238185553975,0.7309941520467835
1724514600000,0.36607408424279864,0.27455556318209895,0.6406296474248976
1724514630000,0.4045685121214951,0.31120654778576545,0.7157750599072605
1724514660000,0.3767679109668444,0.2898214699744957,0.6665893809413401
1724514690000,0.4460130313372634,0.27148619298789944,0.7174992243251628
1724514720000,0.45079855744461617,0.32199896960329727,0.7727975270479135
1724514750000,0.44070983664355384,0.3231872135386062,0.76389705018216
1724514780000,0.37645877776383485,0.28234408332287614,0.6588028610867109
1724514810000,0.49716830227832776,0.30262418399550384,0.7997924862738316
1724514840000,0.4856642325637868,0.312212720933863,0.7978769534976498
1724514870000,0.4293611463942608,0.3220208597956956,0.7513820061899564
1724514900000,0.4177632953168734,0.3133224714876551,0.7310857668045285
1724514930000,0.4615008233356857,0.2595942131263232,0.7210950364620089
1724514960000,0.40963087706522233,0.2958445223248828,0.7054753993901051
1724514990000,0.4125838060856112,0.30943785456420836,0.7220216606498195
1724515020000,0.38712028054834446,0.2960331557134399,0.6831534362617844
1724515050000,0.524734918394673,0.3437918430861651,0.8685267614808381
1724515080000,0.44917576247585683,0.29196424560930695,0.7411400080851638
1724515110000,0.38143674507310876,0.27548209366391185,0.6569188387370206
1724515140000,0.35499597671226396,0.2603303829223269,0.6153263596345908
1724515170000,0.46677416617160317,0.27582109819231093,0.7425952643639141
1724515200000,0.46161270693887824,0.31473593654923515,0.7763486434881134
1724515230000,0.38000237501484385,0.2850017812611329,0.6650041562759768
1724515260000,0.3727634194831014,0.27335984095427435,0.6461232604373757
1724515290000,0.4788021241403326,0.3046922608165753,0.7834943849569078
1724515320000,0.47063437591920776,0.29414648494950485,0.7647808608687126
1724515350000,0.33962143613331874,0.27169714890665503,0.6113185850399738
1724515380000,0.3949239113264178,0.2896108683060397,0.6845347796324575
1724515410000,0.5235259472547608,0.32720371703422546,0.8507296642889862
1724515440000,0.48401645655952297,0.30801047235606005,0.792026928915583
1724515470000,0.4167328147324972,0.3175107159866645,0.7342435307191617
1724515500000,0.4332934428258985,0.33012833739116076,0.7634217802170593
1724515530000,0.5363106701445601,0.31691085053996737,0.8532215206845275
1724515560000,0.37944039975540783,0.2782562931539657,0.6576966929093735
1724515590000,0.39651944046701176,0.30840400925212025,0.704923449719132
1724515620000,0.42096400757735214,0.3157230056830141,0.7366870132603662
1724515650000,0.5050389109524575,0.32138839787883655,0.826427308831294
1724515680000,0.5255965520866183,0.3363817933354357,0.861978345422054
1724515710000,0.3659061558329746,0.27981058975462764,0.6457167455876023
1724515740000,0.3605055560268047,0.27568071931461535,0.63618627534142
1724515770000,0.44063955684250283,0.27277686852154936,0.7134164253640523
1724515800000,0.37022410899397773,0.271497679928917,0.6417217889228948
1724515830000,0.6643300574989119,0.48106659336128105,1.145396650860193
1724515860000,0.8910765052828108,0.6152671107905122,1.506343616073323
1724515890000,0.7652898535320254,0.48893518420101617,1.2542250377330415
1724515920000,0.7120871043322462,0.459411035053062,1.1714981393853083
1724515950000,0.6803915543654799,0.48285852245292127,1.163250076818401
1724515980000,0.6891482128089681,0.5053753560599099,1.194523568868878
1724516010000,0.8707101597009854,0.5096839959225281,1.3803941556235135
1724516040000,0.7886099151711494,0.5115307557866915,1.300140670957841
1724516070000,0.7084433567334321,0.5152315321697688,1.2236748889032008
1724516100000,0.6981290142418319,0.49866358160130847,1.1967925958431405
1724516130000,0.7954974842392061,0.5170733647554839,1.3125708489946901
1724516160000,0.7045161917255789,0.5101668974564536,1.2146830891820324
1724516190000,0.701624053323428,0.4952640376400669,1.196888090963495
1724516220000,1.4060930699698695,1.1159468809284678,2.5220399508983373
1724516250000,1.0494452033260697,0.7346116423282488,1.7840568456543187
1724516280000,0.7915842099781272,0.6041037391938339,1.3956879491719612
1724516310000,0.7693622841511368,0.5770217131133527,1.3463839972644895
1724516340000,0.6403501479830674,0.46570919853313997,1.1060593465162074
1724516370000,0.8914926133469181,0.5731023942944473,1.4645950076413654
1724516400000,0.8494616249971302,0.5510021351332737,1.4004637601304037
1724516430000,0.7892331976406082,0.5815402508930797,1.3707734485336878
1724516460000,0.7946299742790823,0.585516823153008,1.3801467974320905
1724516490000,0.832744980901175,0.561197704520357,1.393942685421532
